symbol,date,close,rsi,one_day_alpha,thirty_day_alpha,earnings_one_day_alpha,earnings_close_date,earnings_trade_date,fiscal_date_ending,daily_average_return,close_return,earnings_close_return,hyg_return,tlt_return,vb_return,vtv_return,vug_return,rut_return,spx_return,DGS10_return,DGS2_return,DTB3_return,DFF_return,T10Y2Y_return,T5YIE_return,BAMLH0A0HYM2_return,DEXUSEU_return,KCFSI_return,DRTSCILM_return,RSXFS_return,MARTSMPCSM44000USS_return,H8B1058NCBCMG_return,DCOILWTICO_return,VXVCLS_return,H8B1247NCBCMG_return,SP500_return,GASREGW_return,CSUSHPINSA_return,UNEMPLOY_return,daily_average_return.1,earnings_close_one_day_return,close_one_day_return,spx_one_day_return,close_thirty_day_return,spx_thirty_day_return,DEXUSEU_return_coef,rut_return_coef,DCOILWTICO_return_coef,GASREGW_return_coef,vb_return_coef,tlt_return_coef,BAMLH0A0HYM2_return_coef,DGS10_return_coef,DGS2_return_coef,vug_return_coef,earnings_close_return_coef,H8B1058NCBCMG_return_coef,DFF_return_coef,RSXFS_return_coef,DRTSCILM_return_coef,spx_return_coef,UNEMPLOY_return_coef,T10Y2Y_return_coef,CSUSHPINSA_return_coef,KCFSI_return_coef,vtv_return_coef,H8B1247NCBCMG_return_coef,hyg_return_coef,SP500_return_coef,DTB3_return_coef,VXVCLS_return_coef,T5YIE_return_coef,MARTSMPCSM44000USS_return_coef,alpha_target,target
JPM US,2019-01-17,102.92,56.98460226753725,-0.0038319665996251,-0.0498146503033393,0.0082966675277577,2019-01-17,0,2019-03-31,-0.0006654234880343,0.0040975609756097,0.0040975609756097,0.0011884506529043,-0.0007507751871684998,0.0027739117142886,0.0039181275813809,0.0074511999769124,0.002067700649215999,0.005369414894094799,0.0036495367377718,-0.0039835697124697995,0.0041316526610728,0.0,0.10818713450292389,-0.0061349693251473,0.0151668151668149,-0.0033329656302693,0.0,0.0,0.0,0.0,0.0,-0.010205712625067,-0.0335059447962673,0.0,0.0075914529261114,0.0,0.0,0.0,-0.0006654234880343,0.0162261951029927,0.0040975609756097,0.007591400382211,0.0123396813058684,0.0595039757737689,0.4073067632198883,0.7986280723281438,0.0742110134717095,-0.070017976097406,0.8803492366186413,-0.9697430949150756,-0.3104738780753048,0.5785030321080781,0.5408097272414988,0.7740186674235597,0.9827392679539128,-0.0007326821098369,-0.1319047396336583,-0.2271338689224502,-0.0096055665934872,1.044540819348196,0.1811151575362428,0.020903547837376,-0.1083760254837887,-0.02103376826029,1.2407411838908764,-0.0075250523863599,2.009504612764343,0.985222605114761,0.026049902216398,-0.1360384854803924,0.0865881667315704,-0.0003327028050461,0,1.0
JPM US,2019-01-18,104.59,61.63463698514236,0.0024463415965565,-0.0511404110630196,-0.029555740302497,2019-01-18,0,2019-03-31,-0.0001555898745966,0.0162261951029927,0.0162261951029927,0.00011067292351470007,-0.0054901800607343,0.0034728326384027997,0.0065791701792104005,0.004155000860155701,0.0017663512426862003,0.005591652666759,0.007219447219447299,0.0195159313725489,-1.7728610435600346e-05,0.0,-0.1608187134502923,0.0182926829268355,-0.020536445536447602,-0.00017938049951369997,0.0,0.0,0.0,0.0,0.0,0.03895041333581099,0.0012187822274145992,0.0,0.0131830528536092,0.0,0.0,0.0,-0.0001555898745966,-0.0157758867960609,0.0162261951029927,0.01318305304897,-0.0045893488861268,0.0445349525578953,0.39982393987468,0.8001693563760761,0.078473124739318,-0.0697823279573771,0.8817546556473534,-0.9790452478306488,-0.3126828344773797,0.5812288344578818,0.542769260986723,0.7755633691202941,0.9827923755978074,-0.0007255981061273,-0.132068665738688,-0.2277065002920291,-0.0095977999692896,1.0452702765625852,0.1811088300233725,0.0197441364978204,-0.1099599194612719,-0.0210063751161293,1.2401690844695676,-0.0075311771725144,2.015522088548224,0.986381626635702,0.0238280482187746,-0.1362533025406168,0.0906467956367813,-0.0003299062083699,0,0.0
JPM US,2019-01-22,102.94,55.2765647953878,-0.0009775023534315,-0.0474282577992834,0.0122726412912791,2019-01-22,0,2019-03-31,-0.0002445837506824,-0.0157758867960609,-0.0157758867960609,-0.0094753453378985,0.0120158668620174,-0.0279828029358597,-0.0246215733143282,-0.0283792256330484,-0.027290759614398898,-0.0273403592135366,-0.0324666014988596,-0.0387046755725191,0.0126939855538825,0.0,0.046439628482972194,-0.0422447787352188,0.0623323397913608,0.0018438137262852,0.0,0.0,0.0,0.0,0.0,-0.052993389698238594,0.11540972658313631,0.0,-0.0141572840181075,0.0017801513128614,0.0,0.0,-0.0002445837506824,-0.0025257431513502,-0.0157758867960609,-0.0141573061645666,0.0075772294540508,0.0526226039602912,0.4005784022447085,0.8010013376278684,0.0810893442377066,-0.0726447312960251,0.8824673920765872,-0.9886549032124632,-0.3150169483463655,0.5837770479631571,0.5455985225971948,0.7764078768504385,0.982838153209982,-0.0007305940260652,-0.1319530585580558,-0.2273026579743788,-0.0096032773002269,1.0452825043557528,0.181113292436014,0.0202893881139173,-0.1088428947071975,-0.0210256938461418,1.24071478845936,-0.0075268577307807,2.018581721176802,0.9874281549969056,0.0201660306103477,-0.1365338191060146,0.0958534675429231,-0.0003318784790893,0,0.0
JPM US,2019-01-23,102.68,54.325568168724274,-0.0048276905660026,-0.0408280605551645,-0.0017176077185092,2019-01-23,0,2019-03-31,2.369265997794745e-05,-0.0025257431513502,-0.0025257431513502,0.0086520816324026,-0.0071904381860128,0.0133310496044862,0.013593188198870199,0.0162738592240778,0.014708451955652,0.0163602189387901,0.0252204170263975,0.0152671755725191,-0.0168779376157158,0.0,0.1838235294117646,0.0300870651335306,-0.0373220326381966,0.0029931514997743,0.0,0.0,0.0,0.0,0.0,0.0159910303019981,-0.1276781710396833,0.0,0.0022028941471381,-0.0017801513128614,0.0,0.0,2.369265997794745e-05,0.0005843396961431,-0.0025257431513502,0.0022029127742235,0.0028243085313595,0.0417743519568398,0.3978545692065286,0.8010128405682152,0.0811535679618525,-0.0727844178655683,0.8825253404458503,-0.9883221815184364,-0.3147283696632308,0.5825483365654707,0.5457045894539136,0.7763469810856707,0.9828366874324714,-0.0007348643600959,-0.1318542416667134,-0.2269574679766257,-0.0096079591271958,1.0449562241354349,0.1811171067470516,0.0198610724700287,-0.1078881018202297,-0.0210422068069638,1.2404130825723223,-0.0075231656261717,2.015483845860351,0.987058604008795,0.021029155708527,-0.1363262292800801,0.0954829860084635,-0.000333564305699,0,0.0
JPM US,2019-01-24,102.74,54.52002389846061,-0.0008535623696834,-0.0372205401405795,0.0048887477297738,2019-01-24,0,2019-03-31,-0.0002199003875557,0.0005843396961431,0.0005843396961431,-0.0009548859574618998,0.0069815712244156,0.009175855462734,-0.0036924005044312,0.0028955546421449998,0.0091682256685329,-0.0008271872198599001,-0.021792023696180902,-0.007751937984496,-0.0085457911978393,0.0,-0.236111111111111,-0.0183300912763609,0.0182025733604042,-0.0086992627320305,0.0,0.0,0.0,0.0,0.0,0.0123869596111363,0.009064515259408098,0.0,0.0013756774169098,0.0,0.0,0.0,-0.0002199003875557,0.0063266497956004,0.0005843396961431,0.0013757255543636,0.0026279929920187,0.038125437494872,0.3947018951547423,0.8004348457574627,0.0810912577224274,-0.0727822873162827,0.8817799533291627,-0.9914448683735289,-0.3140916351727165,0.5793560157830846,0.5447623134829687,0.7762469790733135,0.9828366893201144,-0.0007347992274411,-0.1318557488571179,-0.2269627329373554,-0.0096078877183041,1.045195432523444,0.1811170485698218,0.0197074294436061,-0.1079026646612378,-0.0210419549454069,1.2409245652792782,-0.0075232219394655,2.0151112609849156,0.9870027123210148,0.0207900206352531,-0.1362691913638145,0.0952538777432072,-0.0003335385928714,0,0.0
JPM US,2019-01-25,103.39,56.67212075272752,-0.0025330316568068,-0.0371432197829056,-0.0041203449595163,2019-01-25,0,2019-03-31,0.0001144203730721,0.0063266497956004,0.0063266497956004,0.0014237006404488998,-0.0113551295436667,0.0053061574077108995,0.0063075952974971,0.008647046878831801,0.0056125501659814005,0.0071129685063502,0.0291986359761295,0.023376937984496,0.025569842197541,0.0,0.111111111111111,0.0245408009635531,-0.038386527091707104,0.0134776567612389,0.0,0.0,0.0,0.0,0.0,0.0016099857732241006,-0.022794688050037298,0.0,0.008488720182566,0.0,0.0,0.0,0.0001144203730721,0.0047393364928909,0.0063266497956004,0.0084886940607138,0.0092852306799495,0.044484320774885,0.3991540891125278,0.7996982971939335,0.0815986721411052,-0.0728973404915325,0.8805597266941312,-0.9898590791389488,-0.3134314089697489,0.5785267382079998,0.5441048446699305,0.77471427714813,0.9828137359762666,-0.0007383164982226,-0.1317743580895272,-0.2266784163746693,-0.0096117439162228,1.0437037062521086,0.1811201902361803,0.0197047354600405,-0.1071162472289054,-0.0210555558848641,1.2401765661671085,-0.0075201809287226,2.014392957082488,0.9863197614224748,0.022314414191233,-0.1362397240164133,0.0961109192300216,-0.0003349271279681,0,1.0
JPM US,2019-01-28,103.88,58.27501610403009,0.0128943433550822,-0.056507518285233,0.0109466895730116,2019-01-28,0,2019-03-31,-3.704256444881556e-05,0.0047393364928909,0.0047393364928909,-0.0040339925234817,0.0037938548769775,-0.0153408436978773,-0.011323092519988899,-0.0213561701655804,-0.018870469210700402,-0.0163355215546516,-0.0183290707587382,-0.015625,0.004199823165348801,0.0,-0.0625,-0.0245408009635531,0.0408481333816599,-0.0047898779817866,0.0,0.0,0.0,0.0,0.0,-0.0436498294104524,0.083595586475463,0.0,-0.0078468605052612,0.0022212350066592,0.0,0.0,-3.704256444881556e-05,0.0027916827108203,0.0047393364928909,-0.0078468274939378,0.0015402387370042,0.0558541204760087,0.4007624919942907,0.7969803219371158,0.0794956912055918,-0.0721767972021953,0.8784865982913339,-0.98827771907443,-0.3117226824141188,0.5779973334636123,0.5442709653052631,0.7706371205075375,0.9827661137632606,-0.0007448887574824,-0.1316222739142672,-0.2261471515736509,-0.0096189494838499,1.0392743906364217,0.1811260606530743,0.0194923832156427,-0.1056467728628736,-0.0210809701636741,1.2363076269680375,-0.0075144985936803,2.0049978407586955,0.9833235867895525,0.0240492158800024,-0.1358949595264113,0.0950607718888325,-0.0003375217000709,0,1.0
JPM US,2019-01-29,104.17,59.236183814964384,0.0043052056437402,-0.0651768774203816,0.0038174492072791,2019-01-29,0,2019-03-31,-0.0002845854141977,0.0027916827108203,0.0027916827108203,0.0009473328996800002,0.0060613607257138,0.0019899198955380002,0.007732959923343699,0.0046847599288976005,0.004859994887788301,0.006390580916394299,-0.007285902503293799,-0.0153846153846153,-0.0128205128205169,0.0,0.1291666666666666,0.0121951219512136,-0.018396605954209597,-0.0039416197337904,0.0,0.0,0.0,0.0,0.0,0.0572203332899639,-0.039361121272546006,0.0,-0.001456209694196,-0.0022212350066592,0.0,0.0,-0.0002845854141977,0.0023039262743591,0.0027916827108203,-0.0014562465775435,0.0021119324181626,0.0647423946496212,0.3999044543656592,0.798133828312928,0.079568245354277,-0.0722862455842613,0.8791419024993964,-0.9882948188934672,-0.3117240392429294,0.5756225360307679,0.540153537280594,0.7702135128144132,0.982752882792734,-0.0007483071544707,-0.1315431711177844,-0.2258708274172315,-0.0096226972804144,1.0393314952698909,0.1811291140042335,0.0195304298118808,-0.1048824623649914,-0.0210941887679176,1.2365414618861994,-0.0075115430686125,2.005603254763037,0.9831479620684128,0.0242109971640348,-0.1358840861702534,0.0950392602874042,-0.0003388712021388,0,0.0
JPM US,2019-01-30,104.41,60.056251577989975,-0.0137666540175439,-0.0402161979761928,-0.0247862205562455,2019-01-30,0,2019-03-31,-0.0006085733970977,0.0023039262743591,0.0023039262743591,0.008547098362972301,-0.0058100133338589,0.0109656626878258,0.0076530932900276995,0.0271447823998446,0.0119454375623269,0.0170055074972877,0.0035561497326204,-0.00024038461538469953,0.0,0.0,0.058333333333333404,0.0370370370370369,-0.0068233353947639,0.0006987801240358,0.0,0.0,0.0,0.0,0.0,-0.003799424361395,-0.0479602259698574,0.0,0.0155492424242424,0.0,0.0,0.0,-0.0006085733970977,-0.0087156402643424,0.0023039262743591,0.0155492609197442,0.0089071927976247,0.0475298593162496,0.3996811039941801,0.7971332121871436,0.0796035006225849,-0.0722817518976878,0.8783254778944455,-0.9893538275005396,-0.3115935069769406,0.5744669469508549,0.5360789738460023,0.763422826219474,0.982753067369878,-0.0007481668033356,-0.1315464188878087,-0.2258821726205884,-0.0096225434049273,1.033526955065552,0.1811289886409997,0.0194857256005107,-0.1049138431104849,-0.0210936460439112,1.233950004838429,-0.0075116644153429,1.9809768263084464,0.9765746324697862,0.0242043548147358,-0.1356794669811991,0.0940977745898033,-0.0003388157948389,0,0.0
JPM US,2019-01-31,103.5,55.49733283820903,-0.0175601399483449,-0.0155675745335045,-0.0051730020994613,2019-01-31,0,2019-03-31,-0.0007477189822531,-0.0087156402643424,-0.0087156402643424,-0.0054808818203771,0.0093442220115133,-0.0034481136942123005,-0.0037374827945099,-0.0098760727707179,-0.0021338798692712,-0.006951864971018899,-0.0185729847494554,-0.0121527777777777,-0.0042194092827003,0.0,-0.125,-0.025132275132274902,0.0113844870725605,0.0036781265317392,0.0,0.0,0.0,0.0,0.0,-0.027191149990787,0.004112223047677499,0.0,0.0085973778929897,0.0,0.0,0.0,-0.0007477189822531,0.0036714975845411,-0.0087156402643424,0.0085973959487253,0.0294685990338163,0.043777921873197,0.3925183023431338,0.7945098759185988,0.0801060382524068,-0.0722496185171537,0.8758289798880885,-0.9922666577355046,-0.3118297529415365,0.5707072455553597,0.5319526279601309,0.7580400436626963,0.9827454916006252,-0.0007471631827323,-0.1315696429886379,-0.2259632997154013,-0.0096214430746082,1.0287416953634392,0.1811280921956357,0.0194862326912679,-0.1051382400326782,-0.021089765141953,1.230578417607705,-0.0075125321395604,1.9704602601265857,0.9718429503675786,0.025203100308504,-0.1351063907216964,0.0922639045380824,-0.0003384195892244,0,1.0
